"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y"
"1",0.412210351314592,-0.818687454962923,-0.470370888786788,1.4536348531257,-0.0341026866425426,-1.24353775412493,-0.390912896440335,-0.133561508896867,-0.83577061733684,-0.829789100753836,"0"
"2",2.84688325936627,1.01762860274285,-0.959890769017088,2.02005471505045,1.49751939721272,-1.25563036984409,-2.32475096849597,-0.475977568116534,0.242512886318104,-0.112434416796121,"1"
"3",-2.72605781249892,-0.553443213832108,-1.30354618809402,-0.998037251301148,0.865579712253053,0.886832723609725,-1.19044996025483,-0.88951000004459,2.15862218973098,-0.454807765843083,"1"
"4",-0.33551120315504,0.371950761471772,-0.82582937501424,0.0777116776628438,0.877166509572857,-0.267187201162181,1.11690458713882,0.480303982004072,-0.38278466156385,1.59377804288761,"0"
"5",-1.73681231639351,2.80820679370953,0.0206809307247358,-0.496956129913883,-0.168806815340958,-0.459376070171154,0.633034888453694,-2.27204247670646,-0.194855526687806,1.13591003505604,"1"
"6",-0.413049386303845,0.984208131554115,-0.346574368936032,-2.06654856804828,0.274044402202101,-0.301425672850922,-0.236077415812167,-0.924097316671647,-0.472765218243617,0.217854454040633,"0"
"7",0.34345415897309,0.464252107704864,-0.916620670761528,0.794875772903841,1.08109332853658,0.754381452965838,0.249802309432121,1.20517127044159,-1.67245574892746,0.542591026584463,"0"
"8",-1.58224280860322,0.775976116805605,0.307360820810196,0.820291995456795,0.960545064252794,-0.342580644435246,-0.147838758884863,0.110951356146252,0.729389269410154,1.05714945655326,"0"
"9",-0.0662083608434514,1.64040883468728,0.574941176698565,-0.469684895044059,1.44184401861471,0.316994792351904,1.68902832118317,-1.10546617085388,0.894985819801271,-0.86695297931271,"1"
"10",-2.31956919763111,-0.74787180027471,0.817652134093313,0.261876665577587,0.68473879438818,-0.12455686225601,-0.0122163024064668,0.0297940933563183,0.0725447024744618,-0.34116540916772,"0"
"11",1.60643602212015,1.43512192168684,0.595776848177636,-1.38216541539033,-0.079359239698391,-0.441280546117487,-0.49488293512971,1.66587022276596,-1.54985628750225,-0.819145475835576,"1"
