x,y,color
5.57956910536,6.45938702945,B
2.76254702914,4.53044464435,W
2.39306827827,7.28893116277,B
5.30817321317,2.76337418346,B
6.23004569255,6.45628338009,W
7.55140857033,2.4446754094,B
3.95276448553,5.66978095071,W
6.12991482142,7.42015695388,B
5.73478615668,7.84934007878,W
3.98417980966,5.38468173102,W
1.25593007537,6.80796196273,B
2.34967458258,3.93715259215,B
0.953243461353,2.53369763252,W
6.8171920137,2.04178214347,W
6.53334079285,1.21457129333,B
6.65373968306,6.79482577598,W
6.07596922818,2.0327890506,W
6.07104856499,2.60447174243,W
3.74034661515,3.16336068729,W
0.56157956611,7.06843724405,B
6.71255860143,5.28894874343,B
0.895811732808,5.8505417384,B
0.0220169709418,3.92758887581,B
3.60081293785,0.467847670482,B
4.22523482781,3.61259850551,B
4.65838634828,4.94106386464,W
0.954482869865,5.37438831547,B
4.93061821663,3.68193738364,B
2.67381453755,6.58882722848,W
6.92875583961,2.21404708836,W
7.18716087167,2.09217919033,B
4.45972259642,6.30435072082,W
0.696424202719,5.97616345484,B
3.41102807197,7.04464263771,W
3.57309953684,3.10322813243,W
1.37544182077,2.32985520915,B
7.10472078087,1.41544509405,W
2.36035204238,3.12691663735,B
5.14989421945,6.93655985855,B
2.36241162916,4.23775482817,W
1.99264464522,3.21234965614,W
0.417302889564,3.54162102559,B
6.78171979687,5.1189219238,B
3.77967520403,2.07603311483,B
2.94270806789,4.83825466867,W
5.33074533859,3.07024143889,W
0.693731217761,7.72006983012,B
7.91870112857,1.78456383052,W
0.0920180830978,2.06464062459,W
3.55070475354,1.19349763943,W
4.50373832386,3.49027299754,B
1.49947523294,4.30653477472,B
2.30844124943,4.78334589655,W
7.78906160803,5.08263698014,W
6.6172208005,2.49794874737,W
6.3496572459,5.2011049094,B
1.29611857201,1.73118255013,W
6.2296344372,3.57786631916,B
5.57966207303,3.52753358384,W
7.39415933387,5.99338732998,W
4.63647212661,2.95969967121,W
0.45294398877,4.57061971422,W
4.02348625958,1.59479557715,B
2.41571375753,4.62571380175,W
3.49024843538,3.69176297657,W
4.50591890892,4.11286665038,W
7.04133782383,7.55270228826,W
3.24359915686,4.33885244328,B
1.35466018672,5.3475357131,W
2.78393983362,2.95130673129,W
1.47997605157,3.6323371169,W
1.88524123332,0.723411476066,B
4.74822409784,3.31243350406,B
3.59563588643,4.75916377977,B
2.38211570126,1.06335623124,B
7.27158332604,6.02290377656,B
2.9829525822,0.477206222193,W
1.04345042075,4.20474227488,B
5.48057242337,0.493221197894,B
3.784224105,0.465713782058,B
0.0120844837879,7.57403060369,B
3.90816875185,7.17493443477,W
3.02888461914,7.50372260099,W
3.10387105014,5.3249790331,W
0.844510414062,2.65416509891,W
7.54246652784,3.75071990255,W
4.09348067826,4.81544240047,W
7.26447970979,5.83293264624,W
0.579158387273,3.81910930516,B
1.18475133397,0.226852546041,B
5.05413615772,1.71791888125,W
2.50932967485,1.33471259249,B
7.87146051523,1.45384458384,W
2.53470200102,4.03459614003,W
3.78116036104,6.61428313102,B
2.20541870061,2.90229368081,W
5.09432228867,3.66172007349,W
6.73090367581,2.52981588303,W
3.27062899925,1.1049923165,W
5.35990064029,0.939895748249,B
4.78528703903,6.47606108522,W
1.66250667197,7.93111410562,W
7.49752693715,2.45407575636,B
7.42694139667,2.21008519778,B
6.22496425925,4.19634539851,W
3.71556678314,3.91195595641,W
4.8227841402,4.76887971084,W
2.16329593745,2.61298125319,W
2.88352670196,6.69525738358,W
2.96178674891,3.58929408424,B
4.6596739351,6.15951016692,W
2.58310943397,3.69347197945,B
4.7197939721,3.6549862259,B
7.0918524347,7.25629238975,W
3.0219368997,0.762165854214,B
4.10501419712,1.57890416646,B
3.32311930279,3.5379235536,W
0.868248418612,4.59124356661,W
0.291020419373,7.32011542027,B
1.26202698361,7.12391651296,W
3.02038963102,6.76839850484,B
5.25586862196,6.03835342062,B
4.57404722975,0.349926095427,W
7.41397030094,6.33951139855,B
5.08208701702,0.71417132376,B
6.50983006047,3.05323266488,B
1.88972443647,4.93025625693,B
4.59366870967,1.18099472625,B
1.20231025884,2.94783700022,B
2.64106068943,1.87908079468,B
3.42877440631,1.55780281843,W
2.41571844865,0.968225540505,W
3.79826648966,4.97776296794,B
6.02338118027,4.30731520427,W
2.37056218676,6.43025806895,W
4.19197209696,4.92680856248,W
6.01770298021,5.6066592535,B
5.42085126472,2.55642324165,B
4.58008956008,7.51579868431,B
2.75507016549,6.38512170617,W
1.8192247635,2.25176815413,B
3.58068564186,6.77350966311,B
3.80162975852,6.18560109438,B
1.64276732228,0.573986738934,B
3.6936544696,6.26120394044,B
1.27703406879,3.69826936506,W
6.04697092091,7.52752058644,B
7.89089821209,5.19915690493,W
7.6525802162,0.131552403943,B
6.79478782351,7.29636542978,B
